brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure
魏牌,高山,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/e103bde0f6544d958a6284658161c38f~tplv-resize:640:0.png,227,"[33.58, 40.58]",长城汽车,461,中大型MPV,插电式混合动力,2023.10,6年或15万公里
飞凡汽车,飞凡F7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/05418ae564404a428099f08313bb880d~tplv-resize:640:0.png,227,"[13.99, 25.99]",飞凡汽车,462,中大型车,纯电动,2023.11,5年或12万公里
凯迪拉克,凯迪拉克GT4,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6db297a9abf54fcb86895a89462201a4~tplv-resize:640:0.png,221,"[16.47, 23.97]",上汽通用凯迪拉克,463,紧凑型SUV,48V轻混系统,2023.05,3年不限公里
奥迪,奥迪Q3 Sportback,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5bcc38dbfe224058a45bfccef3d561c4~tplv-resize:640:0.png,221,"[19.1, 23]",一汽奥迪,464,紧凑型SUV,汽油,2023.08,3年或10万公里
斯柯达,柯迪亚克,https://p3-dcd.byteimg.com/img/motor-mis-img/bdbd1bffe440a691fb9e8c37ab20e8f6~tplv-resize:640:0.png,220,"[13.49, 19.18]",上汽大众斯柯达,465,中型SUV,汽油,2024.09,3年或10万公里
星途,星途追风,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/04e86b0d24e647f6ae1fae3ef6b32be3~tplv-resize:640:0.png,218,"[10.99, 16.99]",星途,466,紧凑型SUV,汽油,2023.09,3年或10万公里
大众,迈腾GTE,https://p9-dcd.byteimg.com/img/motor-mis-img/aa0da3e462123203481abf9ce80822a1~tplv-resize:640:0.png,217,"[17.79, 19.29]",一汽-大众,467,中型车,插电式混合动力,2021.12,3年或10万公里
本田,本田LIFE,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/be382f51ae294caca8a0db835819303a~tplv-resize:640:0.png,215,"[7.28, 8.78]",东风本田,468,小型车,汽油,2023.01,3年或10万公里
星途,星纪元 ES,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/50bd05addd5142b4a85fc5d37c87dfce~tplv-resize:640:0.png,214,"[19.59, 31.98]",星途,469,中大型车,纯电动,2024.08,4年或12万公里
凯翼,炫界Pro EV,https://p3-dcd.byteimg.com/img/motor-mis-img/297b50a8f659602e2fd62223e67c0c2a~tplv-resize:640:0.png,214,"[11.99, 17.66]",凯翼汽车,470,紧凑型SUV,纯电动,2023.09,3年或10万公里
睿蓝汽车,枫叶60s,https://p3-dcd.byteimg.com/img/motor-mis-img/22ab00035ad9fd4ac71b8baf75aa7293~tplv-resize:640:0.png,214,"[11.08, 13.98]",睿蓝汽车,471,紧凑型车,纯电动,2022.02,1年或15万公里
奔驰,奔驰EQB,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/8012d7317f14457fae5936630f6c83e2~tplv-resize:640:0.png,214,"[20.2, 27.8]",北京奔驰,472,紧凑型SUV,纯电动,2024.08,3年不限公里
日产,劲客,https://p3-dcd.byteimg.com/img/motor-mis-img/504fb3220f62bbc899bbe7bdbdb15d0a~tplv-resize:640:0.png,209,"[8.18, 9.58]",东风日产,473,小型SUV,汽油,2023.07,3年或10万公里
起亚,嘉华,https://p9-dcd.byteimg.com/img/motor-mis-img/c6ac1024c4633112f738ffc8fc41b52c~tplv-resize:640:0.png,207,"[23.99, 29.09]",起亚,474,中大型MPV,汽油,2021.09,5年或10万公里
哪吒汽车,哪吒L,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/7c9a57b8f81641d99193dd643992e48f~tplv-resize:640:0.png,201,"[12.99, 16.29]",合众汽车,475,中型SUV,增程式,2024.04,4年或12万公里
ARCFOX极狐,极狐 阿尔法S,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f1583e99b55f453f9bf9da2348eddead~tplv-resize:640:0.png,196,"[18.48, 32.48]",北汽新能源,476,中大型车,纯电动,2024.04,3年或12万公里
吉利汽车,星瑞L,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/00919a7f53f64b5a8458267e3ced78f9~tplv-resize:640:0.png,195,"[11.97, 13.97]",吉利汽车,477,紧凑型车,油电混合,2023.12,5年或15万公里
江铃集团新能源,羿,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0ac527702eb54802bd818a25aa6a403b~tplv-resize:640:0.png,192,"[11.88, 19.98]",江铃集团新能源,478,紧凑型车,纯电动,2024.04,3年或6万公里
大众,ID.7 VIZZION,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/859be7d4194f4371b503e6c3f64c068e~tplv-resize:640:0.png,189,"[19.77, 23.27]",一汽-大众,479,中型车,纯电动,2023.12,3年或10万公里
蔚来,蔚来EC7,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/885a4f39f1d84a7aadde3c114219c1dd~tplv-resize:640:0.png,187,"[45.8, 54.8]",蔚来,480,中大型SUV,纯电动,2024.02,3年或12万公里
本田,本田e:NS1,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0a57ed27aacd44b481e78ac2404d68e1~tplv-resize:640:0.png,187,"[9, 13.3]",东风本田,481,小型SUV,纯电动,2022.04,3年或12万公里
宝骏,宝骏KiWi EV,https://p3-dcd.byteimg.com/img/motor-mis-img/efdc6c8ac11f8f256a1a69c114935b01~tplv-resize:640:0.png,186,"[8.78, 10.28]",上汽通用五菱,482,微型车,纯电动,2022.09,3年或6万公里
哪吒汽车,哪吒S,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f5b33847b129473f8fd1ea7239dc73f5~tplv-resize:640:0.png,177,"[15.48, 22.48]",合众汽车,483,中大型车,增程式,2023.07,4年或12万公里
标致,标致508L,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/e3b8a7573b784ab388129d474b434366~tplv-resize:640:0.png,172,"[14.67, 19.07]",东风标致,484,中型车,汽油,2023.08,5年或15万公里
东风风度,帕拉丁,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/0bcc2774198b49a0888e3193bed0093a~tplv-resize:640:0.png,168,"[16.98, 26.18]",郑州日产,485,中型SUV,汽油,2024.04,3年或10万公里
大众,途铠,https://p3-dcd.byteimg.com/img/motor-mis-img/c21b08981b849be7a38cfb49f038d530~tplv-resize:640:0.png,165,"[7.88, 10.18]",上汽大众,486,小型SUV,汽油,2023.05,3年或10万公里
东风风神,东风风神E70,https://p3-dcd.byteimg.com/img/motor-mis-img/3645e5106165def002a7ab1f2300c71c~tplv-resize:640:0.png,164,"[14.28, 15.38]",东风乘用车,487,紧凑型车,纯电动,2023.03,3年或30万公里
上汽大通MAXUS,大家9 EV,https://p9-dcd.byteimg.com/img/motor-mis-img/149f3cd713fb650b0414ba133fad555a~tplv-resize:640:0.png,163,"[25.39, 40.39]",上汽大通,488,中大型MPV,纯电动,2024.08,3年或10万公里
英菲尼迪,英菲尼迪QX60,https://p3-dcd.byteimg.com/img/motor-mis-img/7a627875ede9d3e13c79a4c4218a2d4a~tplv-resize:640:0.png,161,"[30.88, 42.88]",东风英菲尼迪,489,中大型SUV,汽油,2023.11,4年或10万公里
魏牌,摩卡PHEV,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/0a1bc6c4ab8842c8b5726b89f9f8c604~tplv-resize:640:0.png,161,"[23.18, 23.88]",长城汽车,490,中型SUV,插电式混合动力,2024.05,5年或15万公里
东风风行,菱智M5 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/15d17f467e2b685be5487fe2fcad8df9~tplv-resize:640:0.png,156,"[14.99, 19.19]",东风风行,491,中型MPV,纯电动,2024.11,5年或10万公里
奔驰,奔驰EQA,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7015d0380cb24469941e8a4b9c7026b8~tplv-resize:640:0.png,155,"[17.2, 17.2]",北京奔驰,492,紧凑型SUV,纯电动,2024.08,3年不限公里
荣威,荣威iMAX8 DMH,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/007e188b81484572877fdc75f0f834df~tplv-resize:640:0.png,152,"[19.99, 24.99]",上汽集团,493,中大型MPV,插电式混合动力,2024.11,6年或15万公里
江淮汽车,江淮QX PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5901534bebac4251a0136474f5411173~tplv-resize:640:0.png,152,"[8.99, 17.89]",江汽集团,494,紧凑型SUV,插电式混合动力,2024.03,3年或10万公里
雪佛兰,星迈罗,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/8872eb50f9e04be1b5b3314e99ffbca7~tplv-resize:640:0.png,151,"[11.39, 13.89]",上汽通用雪佛兰,495,紧凑型SUV,汽油,2023.07,3年或10万公里
欧拉,欧拉芭蕾猫,https://p3-dcd.byteimg.com/img/motor-mis-img/0bedfedf47aa941755f9ae70f4b0233b~tplv-resize:640:0.png,150,"[14.48, 17.48]",长城汽车,496,紧凑型车,纯电动,2023.04,4年或15万公里
欧拉,欧拉闪电猫,https://p3-dcd.byteimg.com/img/motor-mis-img/9a42521e00f5301bbf77aaec4f602946~tplv-resize:640:0.png,150,"[15.98, 23.98]",长城汽车,497,中型车,纯电动,2022.10,5年或15万公里
飞凡汽车,飞凡R7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0411511da1c7449094e840d419972f01~tplv-resize:640:0.png,149,"[18.99, 22.99]",飞凡汽车,498,中大型SUV,纯电动,2023.11,5年或12万公里
凯翼,凯翼昆仑,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/2e9b4807525e49c98142a0af0b91b878~tplv-resize:640:0.png,148,"[9.99, 15.99]",凯翼汽车,499,中型SUV,汽油,2024.06,4年或10万公里
江淮钇为,爱跑,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/99c0e84612604e6bb00ed8b4c57a1ab5~tplv-resize:640:0.png,147,"[15.29, 18.99]",江汽集团,500,紧凑型车,纯电动,2024.03,3年或12万公里
荣威,荣威Ei5,https://p9-dcd.byteimg.com/img/motor-mis-img/f44c223bbfe4ddf0d92ef89139ae89bd~tplv-resize:640:0.png,144,"[15.28, 16.68]",上汽集团,501,紧凑型车,纯电动,2021.03,3年或10万公里
北京汽车制造厂,元宝,https://p3-dcd.byteimg.com/img/motor-mis-img/99bb51329fafa5120ad763c8e97a3c22~tplv-resize:640:0.png,142,"[2.97, 5.19]",北京汽车制造厂,502,微型车,纯电动,2023.03,3年或10万公里
江淮瑞风,瑞风RF8 PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/809daf18f7fc4be1b137dd84e32a34ab~tplv-resize:640:0.png,139,"[20.99, 25.99]",江汽集团,503,中大型MPV,插电式混合动力,2024.09,5年或10万公里
SWM斯威汽车,斯威G01,https://p9-dcd.byteimg.com/img/motor-mis-img/ebaf0a6393b02410b033ae200675abdc~tplv-resize:640:0.png,137,"[26.98, 26.98]",SWM斯威汽车,504,紧凑型SUV,汽油,2022.09,3年或6万公里
凯迪拉克,IQ傲歌,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/63529507cdcd4edd873e149c1ae05bae~tplv-resize:640:0.png,135,"[23.96, 26.96]",上汽通用凯迪拉克,505,中型SUV,纯电动,2024.04,3年不限公里
斯柯达,柯珞克,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5d64b637b63a4291ad2e9e94cf897aa7~tplv-resize:640:0.png,135,"[9.94, 10.44]",上汽大众斯柯达,506,紧凑型SUV,汽油,2024.09,3年或10万公里
大众,ID.6 CROZZ,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/bfe72d8d82e24fab93410c6b07179b38~tplv-resize:640:0.png,133,"[19.69, 27.49]",一汽-大众,507,中大型SUV,纯电动,2023.09,3年或10万公里
比亚迪,比亚迪e3,https://p9-dcd.byteimg.com/img/motor-mis-img/993f74dfdbd9feb7e14875c014b44163~tplv-resize:640:0.png,132,"[15.48, 15.48]",比亚迪,508,紧凑型车,纯电动,2021.08,3年或10万公里
吉利汽车,帝豪L HiP,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/5444faecb0bf45299f276c539cd2dbb6~tplv-resize:640:0.png,130,"[8.88, 16.88]",吉利汽车,509,紧凑型车,插电式混合动力,2024.02,6年或15万公里
SWM斯威汽车,斯威G05,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/157f8ba74a1f4acfbf479c3455e12ab2~tplv-resize:640:0.png,128,"[8.69, 12.98]",SWM斯威汽车,510,中型SUV,汽油,2023.01,3年或6万公里
东风风行,风行游艇,https://p3-dcd.byteimg.com/img/motor-mis-img/85a0e84f644c302002af793cd2b3584a~tplv-resize:640:0.png,127,"[11.49, 15.19]",东风风行,511,中型MPV,汽油,2023.10,8年或16万公里
名爵,MG ONE,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6aca48597c4c478195acd0dbcee6aa10~tplv-resize:640:0.png,127,"[8.78, 13.88]",上汽集团,512,紧凑型SUV,汽油,2023.07,3年或10万公里
智己汽车,智己LS7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/54f6f3a1df194fefb451ad6404921f0a~tplv-resize:640:0.png,123,"[27.98, 44.98]",智己汽车,513,中大型SUV,纯电动,2024.06,5年或15万公里
北京汽车制造厂,勇士,https://p9-dcd.byteimg.com/img/motor-mis-img/dcf664514941d152d7c6466649b34f29~tplv-resize:640:0.png,123,"[10.68, 14.88]",北京汽车制造厂,514,紧凑型SUV,汽油,2021.05,3年或6万公里
荣威,荣威iMAX8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6db94c2ed63e49d6a42eba931d90c2c0~tplv-resize:640:0.png,120,"[16.58, 23.58]",上汽集团,515,中大型MPV,汽油,2023.03,3年或10万公里
上汽大通MAXUS,大家7 EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/91bdc8d73c5d469a821b6f6b5cefead5~tplv-resize:640:0.png,112,"[13.58, 28.98]",上汽大通,516,中型MPV,纯电动,2023.11,5年或10万公里
中国重汽VGV,VGV U70,https://p3-dcd.byteimg.com/img/motor-mis-img/8962f78d7a160bfa32466bf7fc4be7ee~tplv-resize:640:0.png,104,"[7.79, 11.89]",中国重汽VGV,521,中型SUV,汽油,2021.01,7年或15万公里
大众,途安L,https://p3-dcd.byteimg.com/img/motor-mis-img/20f107b28a94a16705865e9b91e79819~tplv-resize:640:0.png,103,"[14.88, 17.78]",上汽大众,522,紧凑型MPV,汽油,2023.10,3年或10万公里
睿蓝汽车,睿蓝8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7e1a3e576f2446df8149b00fd7033b44~tplv-resize:640:0.png,101,"[13.78, 15.38]",睿蓝汽车,523,紧凑型MPV,纯电动,2024.11,4年或15万公里
本田,本田CR-V PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/0047a45a573a45fcbfe7e58c31d36acd~tplv-resize:640:0.png,101,"[18.09, 22.49]",东风本田,524,紧凑型SUV,插电式混合动力,2023.03,3年或10万公里
岚图,岚图追光 EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/45e0ac325fd04a4e8b1ce482ce1be56e~tplv-resize:640:0.png,100,"[32.29, 38.59]",岚图汽车,525,中大型车,纯电动,2023.04,5年或10万公里
东风纳米,纳米BOX,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/49485a6aaae1402388ea2f897d97f5a7~tplv-resize:640:0.png,100,"[4.37, 6.47]",东风汽车,526,小型SUV,纯电动,2023.04,3年或6万公里
起亚,起亚K5,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/aaa0dfa7b6114885bc223232d651a0e8~tplv-resize:640:0.png,98,"[12.28, 17.98]",起亚,527,中型车,汽油,2024.09,可选:[3年或15万公里][5年或10万公里][7年或7万公里]
沃尔沃,沃尔沃EM90,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/a8576dde5a0b482ca4fbd49702adc93f~tplv-resize:640:0.png,97,"[81.8, 81.8]",沃尔沃亚太,528,中大型MPV,纯电动,2023.11,6年不限里程
江淮瑞风,瑞风E3,https://p3-dcd.byteimg.com/img/motor-mis-img/9b9b2bcb01b623c18ed53331a08ff11b~tplv-resize:640:0.png,97,"[13.99, 20.58]",江汽集团,529,紧凑型MPV,纯电动,2024.09,3年或10万公里
荣威,荣威eRX5,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e6c1c61db1b244cd87614a65ebe5ac0e~tplv-resize:640:0.png,97,"[13.59, 14.79]",上汽集团,530,紧凑型SUV,插电式混合动力,2022.08,3年或10万公里
斯柯达,明锐,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e5d55d4c1ece47ceb29e28624cf1ca70~tplv-resize:640:0.png,94,"[10.89, 10.89]",上汽大众斯柯达,531,紧凑型车,汽油,2024.09,3年或10万公里
上汽大通MAXUS,领地,https://p3-dcd.byteimg.com/img/motor-mis-img/fd99ba99b35ccc8d6e1562f1142f1856~tplv-resize:640:0.png,70,"[19.18, 27.48]",上汽大通,541,中大型SUV,汽油,2023.06,3年或10万公里
江淮瑞风,瑞风RF8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/39afc55e13524aa282721edb3f7fef84~tplv-resize:640:0.png,63,"[16.99, 20.99]",江汽集团,542,中大型MPV,汽油,2024.01,5年或10万公里
上汽大通MAXUS,大通G70,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/e5773a7982d5488488c634703c9736d1~tplv-resize:640:0.png,60,"[12.98, 18.48]",上汽大通,543,中型MPV,汽油,2023.11,5年或10万公里
福特,福特电马,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7b88c973a0d548a38057e70ecc07c08e~tplv-resize:640:0.png,60,"[21.98, 33.98]",长安福特,544,中型SUV,纯电动,2023.12,4年或10万公里
现代,菲斯塔,https://p3-dcd.byteimg.com/img/motor-mis-img/59c714d0afdd6fbe61a5108d3c29327f~tplv-resize:640:0.png,60,"[12.68, 14.28]",北京现代,545,紧凑型车,汽油,2022.11,3年或10万公里
丰田,奕泽IZOA,https://p3-dcd.byteimg.com/img/motor-mis-img/032f79481ca76533e7a56d98770ad4e3~tplv-resize:640:0.png,60,"[11.98, 15.98]",一汽丰田,546,小型SUV,汽油,2023.05,3年或10万公里
凯迪拉克,IQ锐歌,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/5b605a25ad8a418bb3cdadd026658e20~tplv-resize:640:0.png,58,"[29.76, 41.96]",上汽通用凯迪拉克,547,中大型SUV,纯电动,2023.11,3年不限公里
福特,途睿欧,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/14c65fe6c78648d98181e94d165541f1~tplv-resize:640:0.png,58,"[21.16, 25.2]",江铃福特,548,中型MPV,汽油,2024.03,3年或6万公里
领途汽车,领途M8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/24597883322840078ffa62d4bdee55b9~tplv-resize:640:0.png,56,"[7.28, 7.28]",领途汽车,549,中大型MPV,汽油,2024.09,3年或6万公里
哈弗,哈弗枭龙MAX,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/94de8037fafe42d78886694b51b82c12~tplv-resize:640:0.png,55,"[13.98, 15.98]",长城汽车,550,中型SUV,插电式混合动力,2023.05,6年或15万公里
英菲尼迪,英菲尼迪QX50,https://p3-dcd.byteimg.com/img/motor-mis-img/6538990a28bbef23dac96e53c83ddce2~tplv-resize:640:0.png,52,"[23.08, 27.18]",东风英菲尼迪,551,中型SUV,汽油,2023.11,4年或10万公里
上汽大通MAXUS,大家5 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/4f42d5ff30f94ef4c7da101045312782~tplv-resize:640:0.png,50,"[19.48, 22.78]",上汽大通,552,紧凑型MPV,纯电动,2023.08,3年或8万公里
星途,星途追风 C-DM,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/706fe3524bd448329cfccb226e168c57~tplv-resize:640:0.png,50,"[12.98, 19.58]",星途,553,紧凑型SUV,插电式混合动力,2024.01,3年或10万公里
智己汽车,智己L7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8edb77cb2b3049aab144e1e1b94869ed~tplv-resize:640:0.png,49,"[28.99, 57.88]",智己汽车,554,中大型车,纯电动,2024.02,5年或15万公里
长安,逸动EV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d7cb99338fc54329b5902e25b6d44c17~tplv-resize:640:0.png,49,"[14.99, 14.99]",长安汽车,555,紧凑型车,纯电动,2024.01,1年或12万公里
吉利几何,吉利几何E萤火虫,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/ab171bed6a464941a57445172e7bf752~tplv-resize:640:0.png,45,"[5.98, 8.28]",吉利几何,556,小型SUV,纯电动,2024.03,4年或10万公里
上汽大通MAXUS,大通G90,https://p9-dcd.byteimg.com/img/motor-mis-img/a1ee687418329152e9c1b720e140a392~tplv-resize:640:0.png,45,"[18.99, 31.99]",上汽大通,557,中大型MPV,汽油,2024.08,3年或10万公里
东风风光,风光330,https://p3-dcd.byteimg.com/img/motor-mis-img/6f7c31bce10482b0e6b2db15654441e8~tplv-resize:640:0.png,44,"[4.19, 6.88]",东风小康,558,紧凑型MPV,汽油,2023.10,7年或20万公里
名爵,MG6,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e79a397f178a42b2a125fea383e0c777~tplv-resize:640:0.png,44,"[9.78, 13.98]",上汽集团,559,紧凑型车,汽油,2023.04,3年或10万公里
雪佛兰,雪佛兰畅巡,https://p3-dcd.byteimg.com/img/motor-mis-img/017ffe70e741c3fe352de81cc84795ce~tplv-resize:640:0.png,41,"[12.29, 13.79]",上汽通用雪佛兰,560,紧凑型车,纯电动,2023.06,3年或10万公里
丰田,丰田C-HR,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/b0e1fef05cbb4a33be7c024e82deae95~tplv-resize:640:0.png,41,"[10.48, 14.48]",广汽丰田,561,小型SUV,汽油,2023.03,3年或10万公里
别克,别克E4,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/3176735ccde84145a596adb3f7ab4c32~tplv-resize:640:0.png,40,"[12.99, 19.19]",上汽通用别克,562,中大型SUV,纯电动,2023.06,3年或10万公里
上汽大通MAXUS,大家5 PLUG IN,https://p3-dcd.byteimg.com/img/motor-mis-img/4f42d5ff30f94ef4c7da101045312782~tplv-resize:640:0.png,40,"[16.88, 19.88]",上汽大通,563,紧凑型MPV,插电式混合动力,2024.03,3年或8万公里
东风风行,风行T5,https://p3-dcd.byteimg.com/img/motor-mis-img/f064dda2650019f6c0ba1e1f1a96135c~tplv-resize:640:0.png,40,"[6.49, 12.49]",东风风行,564,紧凑型SUV,汽油,2023.11,8年或16万公里
荣威,荣威iMAX8 EV,https://p9-dcd.byteimg.com/img/motor-mis-img/9939c7a9f9fe0f62a15eb3c074b52123~tplv-resize:640:0.png,34,"[25.98, 35.98]",上汽集团,565,中大型MPV,纯电动,2022.08,6年或15万公里
启辰,启辰星,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/b0b6cc8b5a444a168d223471447a26dc~tplv-resize:640:0.png,34,"[10.66, 12.96]",东风日产,566,紧凑型SUV,汽油,2022.11,3年或10万公里
灵悉,灵悉L,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/9725a00d956c4ee3b960248d1e3c3dcf~tplv-resize:640:0.png,32,"[12.88, 12.88]",东风本田,567,中型车,纯电动,2024.09,3年或10万公里
长安,长安UNI-K 智电iDD,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/f7960d1c00c644449d528cf7b5d922ec~tplv-resize:640:0.png,32,"[17.29, 20.09]",长安汽车,568,中型SUV,插电式混合动力,2024.01,3年或12万公里
长安,逸达,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/eac9a5b665864f3b8c6b0b1d72e3f2bc~tplv-resize:640:0.png,31,"[6.99, 9.59]",长安汽车,569,紧凑型车,汽油,2023.08,3年或10万公里
ARCFOX极狐,极狐 阿尔法T,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/dd472c544e4543c2a73cff99e44f8bdc~tplv-resize:640:0.png,31,"[18.08, 27.58]",北汽新能源,570,中型SUV,纯电动,2023.06,3年或12万公里
江淮汽车,江淮X8 PLUS,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/cf84c6dcdafb46cbbde7cd49e3cd70df~tplv-resize:640:0.png,25,"[8.38, 16.48]",江汽集团,581,中型SUV,汽油,2023.10,3年或10万公里
仰望,仰望U9,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/186f2e881a6b480ba9f1478de76f0808~tplv-resize:640:0.png,24,"[168, 168]",仰望,582,跑车,纯电动,2024.02,6年或15万公里
雪佛兰,创酷,https://p9-dcd.byteimg.com/img/motor-mis-img/7f32d8c6bf3899a4d61b5059c5717c70~tplv-resize:640:0.png,24,"[9.49, 11.39]",上汽通用雪佛兰,583,小型SUV,汽油,2023.07,3年或10万公里
奔腾,奔腾M9,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/87923bd1a148439abd86c047bdd7dc6d~tplv-resize:640:0.png,23,"[22.88, 24.98]",一汽奔腾,584,中大型MPV,48V轻混系统,2023.10,3年或10万公里
睿蓝汽车,睿蓝X3 PRO,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d326a4f1d98f42e69d2d69e4fec18c6c~tplv-resize:640:0.png,23,"[5.39, 8.09]",睿蓝汽车,585,小型SUV,汽油,2024.03,4年或10万公里
比亚迪,元Pro,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/75aceda12312482a844f17861bbac469~tplv-resize:640:0.png,22,"[7.98, 9.78]",比亚迪,586,小型SUV,纯电动,2023.05,6年或15万公里
五菱汽车,五菱Air ev晴空,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8c27ef5a5a234a1d8d74da44fb388893~tplv-resize:640:0.png,21,"[5.78, 6.98]",上汽通用五菱,587,微型车,纯电动,2022.12,3年或10万公里
东风风光,风光MINIEV,https://p3-dcd.byteimg.com/img/motor-mis-img/d7c240b7c803e1ce776dddab51d26248~tplv-resize:640:0.png,21,"[3.26, 5.91]",东风小康,588,微型车,纯电动,2022.03,3年或10万公里
长安欧尚,奔奔E-Star,https://p9-dcd.byteimg.com/img/motor-mis-img/5a66c6bc0c1d71c7e6f68f53b902d1b9~tplv-resize:640:0.png,13,"[6.79, 6.79]",长安汽车,589,微型车,纯电动,2023.05,3年或12万公里
大众,途观L PHEV,https://p3-dcd.byteimg.com/img/motor-mis-img/78839f72969927901241f358c5115d2c~tplv-resize:640:0.png,13,"[21.81, 22.9]",上汽大众,590,中型SUV,插电式混合动力,2022.08,3年或10万公里
一汽,森雅R7,https://p9-dcd.byteimg.com/img/motor-mis-img/aecc527761d81e6b35253fef9d34ec02~tplv-resize:640:0.png,13,"[7.98, 8.98]",一汽吉林,591,小型SUV,汽油,2024.04,3年或6万公里
本田,猎光e:NS2,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8ff010b33b2149b6bb8ba23802679638~tplv-resize:640:0.png,12,"[15.98, 17.98]",东风本田,592,紧凑型SUV,纯电动,2024.06, 3年或10万公里
SWM斯威汽车,斯威X3,https://p3-dcd.byteimg.com/img/motor-mis-img/e378ebdc44c1db74a9ce8171e550701c~tplv-resize:640:0.png,12,"[5.88, 5.88]",SWM斯威汽车,593,紧凑型SUV,汽油,2022.01,8年或16万公里
本田,e:NP1 极湃1,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8f1fca2269d94ce289be76e6a2da2dd8~tplv-resize:640:0.png,11,"[12.5, 16.8]",广汽本田,594,小型SUV,纯电动,2022.06,3年或12万公里
